incident_id,date,category,severity_level,sla_breached,time_to_resolve_hours,root_cause,region,channel,subsystem,is_repeated_incident,financial_impact_usd
5446,2024-02-20,Account Update,Critical,No,7.1,Network Issue,EMEA,Mobile,Risk Scoring Engine,0,2301.11
2764,2024-02-20,Payments,Low,No,13.8,System Error,North America,API,Authentication Server,0,1055.2
3311,2024-02-20,Payments,Critical,No,9.8,Configuration Issue,LATAM,API,Payments Gateway,0,2345.81
11410,2024-02-20,API Failure,Low,No,9.9,Vendor Delay,APAC,Mobile,Authentication Server,1,106.78
941,2024-02-20,Settlement Delay,Low,Yes,13.4,Policy Exception,EMEA,API,Authentication Server,0,404.93
10622,2024-02-21,Login/Authentication,Low,Yes,6.8,Network Issue,APAC,Branch,Core Banking,0,9320.67
11730,2024-02-21,Fraud Alert,Low,No,14.1,Vendor Delay,North America,Web,Core Banking,0,211.66
9263,2024-02-21,API Failure,Low,No,7.8,User Error,North America,Mobile,Core Banking,1,2021.43
3518,2024-02-21,Card Transactions,Low,No,16.9,Network Issue,EMEA,API,Payments Gateway,0,2178.15
4473,2024-02-21,Settlement Delay,Low,No,8.8,Network Issue,LATAM,Mobile,Data Warehouse,0,2819.02
8049,2024-02-21,Account Update,Medium,No,13.6,System Error,APAC,Web,Core Banking,1,269.97
5650,2024-02-21,Card Transactions,High,No,10.5,User Error,APAC,Mobile,Risk Scoring Engine,0,379.86
728,2024-02-21,API Failure,Medium,No,1.0,Policy Exception,LATAM,Mobile,Customer Onboarding,0,2953.08
9172,2024-02-21,API Failure,Medium,No,6.0,Vendor Delay,APAC,API,Data Warehouse,0,2344.33
5850,2024-02-21,Settlement Delay,Low,No,3.1,User Error,EMEA,API,Core Banking,0,1593.07
10943,2024-02-21,API Failure,Medium,No,12.7,System Error,LATAM,Branch,Customer Onboarding,0,1591.87
4705,2024-02-21,Login/Authentication,High,No,13.1,System Error,EMEA,Web,Data Warehouse,0,2375.09
2629,2024-02-21,Payments,Low,No,8.5,User Error,APAC,Web,Data Warehouse,0,2430.33
1876,2024-02-21,Fraud Alert,Low,No,10.8,Vendor Delay,APAC,Web,Payments Gateway,0,875.1
8963,2024-02-21,Payments,Medium,No,0.6,Network Issue,EMEA,Mobile,Risk Scoring Engine,0,22097.38
562,2024-02-21,Settlement Delay,Critical,No,10.5,Vendor Delay,LATAM,Mobile,Authentication Server,0,2008.72
6464,2024-02-21,Settlement Delay,Medium,No,10.7,User Error,North America,Mobile,Authentication Server,0,1862.02
6942,2024-02-21,Card Transactions,High,Yes,14.3,Configuration Issue,LATAM,Mobile,Customer Onboarding,0,2946.21
6792,2024-02-21,Account Update,Low,Yes,18.3,Configuration Issue,EMEA,API,Risk Scoring Engine,0,640.79
1270,2024-02-21,API Failure,Low,No,8.9,System Error,EMEA,Branch,Payments Gateway,0,276.36
5083,2024-02-21,Payments,Critical,Yes,13.0,Policy Exception,APAC,Branch,Risk Scoring Engine,0,39.34
6314,2024-02-21,Payments,Medium,No,14.0,Network Issue,EMEA,Branch,Core Banking,0,2868.89
10558,2024-02-21,Account Update,Low,No,11.0,Policy Exception,EMEA,Mobile,Core Banking,1,45992.63
11757,2024-02-21,Card Transactions,Low,Yes,12.5,Network Issue,LATAM,Mobile,Authentication Server,0,705.51
6310,2024-02-21,Login/Authentication,Low,No,4.7,Policy Exception,APAC,Web,Customer Onboarding,0,1979.95
10308,2024-02-21,Funds Transfer,Low,Yes,9.1,User Error,North America,API,Authentication Server,0,2906.86
8540,2024-02-21,Card Transactions,Medium,No,10.3,System Error,EMEA,API,Data Warehouse,1,1900.73
5355,2024-02-22,API Failure,Low,No,7.8,Network Issue,LATAM,API,Data Warehouse,0,1220.77
3875,2024-02-22,Card Transactions,Low,Yes,11.8,Policy Exception,APAC,Branch,Risk Scoring Engine,0,2942.46
3672,2024-02-22,Funds Transfer,High,No,5.3,User Error,LATAM,Branch,Core Banking,0,1533.5
1643,2024-02-22,Fraud Alert,Low,No,11.8,User Error,LATAM,API,Customer Onboarding,1,2209.23
3797,2024-02-22,Card Transactions,Low,No,12.1,Policy Exception,EMEA,API,Customer Onboarding,0,1280.41
3092,2024-02-22,API Failure,Low,No,19.3,Policy Exception,LATAM,Branch,Payments Gateway,1,2125.11
3350,2024-02-22,Payments,Low,No,3.5,User Error,LATAM,Mobile,Payments Gateway,1,191.06
5362,2024-02-22,Account Update,High,No,13.8,Configuration Issue,APAC,Mobile,Data Warehouse,0,1832.67
7372,2024-02-22,Payments,Low,Yes,16.6,Policy Exception,EMEA,Web,Authentication Server,0,1422.92
3793,2024-02-22,Card Transactions,Low,No,16.3,User Error,North America,Mobile,Customer Onboarding,0,1451.5
9632,2024-02-22,Settlement Delay,Low,No,15.8,Configuration Issue,APAC,Branch,Data Warehouse,0,768.66
6124,2024-02-22,Login/Authentication,Low,Yes,6.4,Network Issue,North America,API,Data Warehouse,0,922.43
11485,2024-02-22,Payments,Medium,No,6.9,Vendor Delay,EMEA,API,Customer Onboarding,0,465.42
5548,2024-02-22,Card Transactions,Medium,No,11.2,System Error,LATAM,Mobile,Data Warehouse,0,366.04
4659,2024-02-22,Fraud Alert,Low,No,9.7,User Error,LATAM,API,Core Banking,0,2941.72
3938,2024-02-22,Login/Authentication,Low,No,9.3,User Error,North America,Branch,Core Banking,0,166.35
5191,2024-02-22,Card Transactions,Low,No,11.7,Policy Exception,LATAM,Web,Risk Scoring Engine,0,1376.32
6240,2024-02-22,Funds Transfer,Low,No,14.0,User Error,APAC,Web,Data Warehouse,0,10384.61
321,2024-02-22,Funds Transfer,Medium,No,8.9,Policy Exception,North America,API,Core Banking,0,598.09
5190,2024-02-22,API Failure,Low,No,8.7,Configuration Issue,APAC,Branch,Authentication Server,0,35191.85
936,2024-02-22,Card Transactions,Medium,No,12.6,User Error,EMEA,API,Authentication Server,0,2357.54
3607,2024-02-22,Fraud Alert,High,Yes,14.5,System Error,LATAM,Branch,Data Warehouse,1,26.61
1372,2024-02-22,Login/Authentication,High,Yes,12.9,User Error,APAC,Web,Core Banking,0,1576.35
4087,2024-02-22,Payments,High,No,9.1,Configuration Issue,North America,API,Core Banking,0,214.38
7665,2024-02-22,Card Transactions,Critical,Yes,11.5,Network Issue,EMEA,Web,Payments Gateway,0,45929.48
6207,2024-02-22,Login/Authentication,Medium,No,8.4,User Error,LATAM,Mobile,Payments Gateway,0,2179.8
9496,2024-02-22,Settlement Delay,Medium,No,5.9,User Error,EMEA,Mobile,Authentication Server,0,2921.76
8664,2024-02-22,Login/Authentication,Medium,Yes,10.0,Configuration Issue,APAC,Web,Risk Scoring Engine,0,380.65
2104,2024-02-23,Fraud Alert,Low,No,10.3,System Error,APAC,Mobile,Data Warehouse,0,2073.08
5797,2024-02-23,API Failure,Low,Yes,8.7,System Error,North America,Web,Risk Scoring Engine,1,834.4
1875,2024-02-23,Card Transactions,Medium,No,6.0,Vendor Delay,North America,Web,Data Warehouse,0,2377.11
3551,2024-02-23,Payments,Low,No,16.8,Policy Exception,EMEA,Branch,Payments Gateway,0,297.04
1702,2024-02-23,Payments,Low,Yes,9.2,System Error,North America,Mobile,Core Banking,0,339.25
8416,2024-02-23,Funds Transfer,Medium,No,9.1,Configuration Issue,EMEA,API,Customer Onboarding,0,1789.61
11720,2024-02-23,Settlement Delay,Medium,No,13.5,Vendor Delay,APAC,Branch,Authentication Server,0,1863.22
11884,2024-02-23,Fraud Alert,Low,No,14.4,Vendor Delay,EMEA,Branch,Core Banking,0,107.22
7220,2024-02-23,Fraud Alert,High,Yes,9.4,Policy Exception,LATAM,Branch,Authentication Server,0,2028.78
9750,2024-02-23,Account Update,Low,No,4.6,Configuration Issue,LATAM,API,Data Warehouse,0,1888.29
6438,2024-02-23,Funds Transfer,Low,Yes,7.6,Vendor Delay,LATAM,Web,Payments Gateway,0,1548.99
5015,2024-02-23,Login/Authentication,High,No,7.9,Network Issue,APAC,API,Customer Onboarding,0,793.52
5053,2024-02-23,Settlement Delay,Medium,Yes,15.4,System Error,EMEA,Web,Authentication Server,0,28426.81
3651,2024-02-23,Payments,Low,No,12.7,Network Issue,APAC,Web,Customer Onboarding,0,1826.23
5345,2024-02-23,API Failure,Medium,No,15.9,Policy Exception,APAC,Branch,Risk Scoring Engine,0,35309.18
4018,2024-02-24,API Failure,Low,Yes,8.0,System Error,LATAM,Web,Risk Scoring Engine,0,684.73
3486,2024-02-24,Card Transactions,Medium,No,6.3,System Error,APAC,API,Data Warehouse,0,1433.63
3249,2024-02-24,Fraud Alert,Medium,No,17.1,Network Issue,APAC,API,Payments Gateway,0,638.28
6361,2024-02-24,Fraud Alert,Low,No,4.1,System Error,North America,API,Authentication Server,0,672.82
10248,2024-02-24,Fraud Alert,Medium,No,4.3,Vendor Delay,EMEA,API,Risk Scoring Engine,1,1312.67
11835,2024-02-24,Login/Authentication,Medium,Yes,11.9,Network Issue,LATAM,Web,Data Warehouse,0,2504.62
5567,2024-02-24,Login/Authentication,High,No,13.5,Vendor Delay,EMEA,Branch,Payments Gateway,0,196.2
3969,2024-02-24,Account Update,Low,Yes,15.5,Network Issue,APAC,API,Core Banking,0,81.42
6773,2024-02-24,API Failure,High,No,7.6,Policy Exception,APAC,Web,Core Banking,0,2359.21
1680,2024-02-24,Card Transactions,Medium,No,21.0,Network Issue,EMEA,Web,Risk Scoring Engine,0,2436.52
5263,2024-02-24,Card Transactions,High,No,10.1,Network Issue,LATAM,API,Authentication Server,0,2644.55
525,2024-02-24,Card Transactions,Medium,No,8.6,Network Issue,LATAM,Mobile,Risk Scoring Engine,0,1186.82
1079,2024-02-24,Login/Authentication,Low,No,16.9,Vendor Delay,LATAM,Mobile,Risk Scoring Engine,0,2951.03
3827,2024-02-24,Fraud Alert,Medium,Yes,14.4,Vendor Delay,North America,API,Data Warehouse,0,1565.63
11317,2024-02-24,Funds Transfer,Low,No,10.5,Vendor Delay,North America,Web,Customer Onboarding,0,2616.32
11222,2024-02-24,Funds Transfer,Medium,No,6.5,Policy Exception,North America,Branch,Risk Scoring Engine,0,1871.1
9524,2024-02-24,Fraud Alert,Low,No,10.3,User Error,EMEA,Mobile,Risk Scoring Engine,0,215.55
7315,2024-02-24,Settlement Delay,Low,Yes,13.3,Network Issue,LATAM,Branch,Payments Gateway,1,23360.84
6759,2024-02-24,Payments,Medium,Yes,13.0,Network Issue,North America,Web,Payments Gateway,0,2292.85
6926,2024-02-24,Settlement Delay,High,Yes,10.3,Network Issue,EMEA,API,Payments Gateway,1,2575.62
3210,2024-02-24,Settlement Delay,High,No,12.1,Policy Exception,EMEA,API,Authentication Server,0,1889.26
8907,2024-02-24,Card Transactions,Medium,No,14.6,Configuration Issue,EMEA,Mobile,Core Banking,0,1150.47
622,2024-02-24,Account Update,Low,No,12.1,User Error,LATAM,Mobile,Core Banking,0,1691.48
894,2024-02-24,Payments,Low,No,8.2,Policy Exception,North America,Web,Core Banking,0,2435.06
3365,2024-02-24,Settlement Delay,Low,No,11.0,User Error,EMEA,API,Data Warehouse,0,2327.0
10832,2024-02-25,API Failure,Medium,No,19.1,Network Issue,LATAM,API,Core Banking,0,1351.62
7975,2024-02-25,Funds Transfer,Low,No,2.9,Configuration Issue,LATAM,Mobile,Customer Onboarding,0,2679.68
8847,2024-02-25,Login/Authentication,Low,No,14.6,Network Issue,LATAM,API,Authentication Server,1,1406.81
6532,2024-02-25,Settlement Delay,Low,Yes,10.8,System Error,EMEA,API,Risk Scoring Engine,0,961.89
6420,2024-02-25,Card Transactions,Low,No,9.5,Policy Exception,EMEA,Branch,Customer Onboarding,1,5547.54
6271,2024-02-25,Payments,Low,No,9.5,Policy Exception,APAC,Branch,Core Banking,0,12339.97
2972,2024-02-25,Payments,Low,Yes,10.7,Vendor Delay,North America,Web,Core Banking,0,1833.91
9984,2024-02-25,Login/Authentication,Low,No,18.5,Vendor Delay,APAC,Web,Authentication Server,0,1726.76
6393,2024-02-25,Card Transactions,Low,No,14.8,System Error,EMEA,Mobile,Data Warehouse,0,1536.74
10713,2024-02-25,Fraud Alert,High,No,6.2,User Error,EMEA,Web,Authentication Server,0,2474.69
2308,2024-02-25,Login/Authentication,Medium,Yes,19.2,Policy Exception,North America,Branch,Authentication Server,0,2448.83
7296,2024-02-25,API Failure,Medium,No,9.7,Policy Exception,EMEA,Web,Customer Onboarding,0,2089.86
10322,2024-02-25,Login/Authentication,Low,No,14.7,Network Issue,EMEA,Mobile,Authentication Server,0,2943.98
10798,2024-02-25,Fraud Alert,Low,No,10.6,Policy Exception,North America,Branch,Risk Scoring Engine,0,2163.57
7239,2024-02-25,Fraud Alert,Critical,No,11.2,Vendor Delay,North America,API,Core Banking,0,2623.18
7470,2024-02-26,Settlement Delay,Low,No,12.8,Configuration Issue,APAC,Mobile,Core Banking,0,1186.44
108,2024-02-26,Payments,Low,No,4.4,Policy Exception,North America,API,Core Banking,0,508.49
11661,2024-02-26,Settlement Delay,Medium,No,13.3,Network Issue,LATAM,API,Customer Onboarding,1,693.27
9729,2024-02-26,Account Update,Low,No,8.4,Vendor Delay,APAC,Web,Payments Gateway,0,1281.77
10155,2024-02-26,Settlement Delay,Low,No,13.7,Configuration Issue,LATAM,Mobile,Risk Scoring Engine,1,2310.94
7926,2024-02-26,Payments,Medium,No,12.6,Policy Exception,LATAM,Web,Data Warehouse,0,2504.62
3962,2024-02-26,Settlement Delay,Low,No,4.0,Policy Exception,North America,Branch,Risk Scoring Engine,1,837.71
11121,2024-02-26,Funds Transfer,Low,No,16.7,Configuration Issue,EMEA,API,Customer Onboarding,0,1361.38
8943,2024-02-26,Card Transactions,Low,No,5.4,Configuration Issue,APAC,Branch,Payments Gateway,0,2300.55
10443,2024-02-26,Account Update,Low,Yes,11.1,User Error,North America,API,Customer Onboarding,0,2017.65
1558,2024-02-26,Payments,Low,No,5.1,Configuration Issue,North America,API,Payments Gateway,0,2600.74
4799,2024-02-26,Fraud Alert,Low,Yes,13.8,Network Issue,EMEA,Web,Payments Gateway,0,1733.94
2593,2024-02-26,Account Update,Medium,No,9.3,Policy Exception,LATAM,API,Customer Onboarding,0,1816.13
4520,2024-02-26,Fraud Alert,Low,No,17.6,Network Issue,APAC,Web,Authentication Server,0,2917.4
8048,2024-02-26,Login/Authentication,Low,No,11.4,Vendor Delay,APAC,Web,Authentication Server,0,1854.55
5518,2024-02-26,API Failure,Low,Yes,9.8,Network Issue,North America,Web,Core Banking,0,2302.65
11417,2024-02-26,Payments,Low,No,7.1,Network Issue,North America,API,Customer Onboarding,0,40070.73
10869,2024-02-26,Fraud Alert,High,Yes,7.4,Policy Exception,APAC,Branch,Payments Gateway,0,5737.03
11647,2024-02-27,Account Update,Medium,No,8.8,Policy Exception,LATAM,Web,Core Banking,0,1390.01
8399,2024-02-27,Settlement Delay,High,Yes,6.4,Vendor Delay,North America,Mobile,Payments Gateway,0,2616.43
7419,2024-02-27,Account Update,Low,No,15.8,Vendor Delay,North America,API,Authentication Server,1,10063.67
3785,2024-02-27,Settlement Delay,Critical,No,11.7,Vendor Delay,LATAM,Web,Customer Onboarding,0,1675.77
43,2024-02-27,Fraud Alert,Low,No,10.9,Vendor Delay,EMEA,Branch,Customer Onboarding,0,26983.2
1585,2024-02-27,API Failure,Critical,No,11.1,User Error,LATAM,Web,Authentication Server,0,2007.77
6497,2024-02-27,Card Transactions,Medium,No,15.7,Network Issue,LATAM,Web,Customer Onboarding,0,2307.82
9789,2024-02-27,Login/Authentication,Low,No,2.8,Policy Exception,APAC,Web,Authentication Server,0,2106.86
8599,2024-02-27,Account Update,High,Yes,13.1,Vendor Delay,North America,API,Core Banking,1,812.99
5100,2024-02-27,API Failure,Low,No,7.2,Configuration Issue,EMEA,API,Risk Scoring Engine,1,979.45
3174,2024-02-27,Fraud Alert,Low,Yes,9.0,Vendor Delay,LATAM,Web,Customer Onboarding,0,178.31
517,2024-02-27,API Failure,Low,No,18.2,Configuration Issue,APAC,Mobile,Payments Gateway,0,2579.41
1767,2024-02-27,Fraud Alert,Low,No,9.5,Vendor Delay,LATAM,Web,Risk Scoring Engine,0,2821.72
11329,2024-02-27,Login/Authentication,Low,No,15.0,User Error,APAC,Web,Customer Onboarding,0,660.91
9158,2024-02-27,Fraud Alert,Critical,No,6.6,User Error,North America,Branch,Core Banking,1,706.96
2742,2024-02-27,Funds Transfer,High,No,3.8,Policy Exception,North America,Branch,Core Banking,1,1644.52
1437,2024-02-27,Login/Authentication,High,No,13.6,Vendor Delay,LATAM,API,Risk Scoring Engine,0,21715.8
1795,2024-02-27,Fraud Alert,Low,Yes,8.1,Configuration Issue,North America,Branch,Data Warehouse,0,520.18
1297,2024-02-27,Funds Transfer,Medium,No,4.9,User Error,LATAM,Mobile,Risk Scoring Engine,0,962.58
11370,2024-02-27,Card Transactions,Medium,No,14.4,Policy Exception,APAC,API,Risk Scoring Engine,0,854.96
1208,2024-02-27,Fraud Alert,Low,No,11.2,Network Issue,EMEA,Branch,Core Banking,0,108.99
687,2024-02-28,Account Update,Low,No,10.1,System Error,EMEA,Web,Payments Gateway,1,777.28
8700,2024-02-28,Payments,High,No,3.5,User Error,North America,API,Customer Onboarding,1,1843.94
6198,2024-02-28,Account Update,High,No,0.6,Configuration Issue,APAC,Branch,Payments Gateway,0,2907.28
5791,2024-02-28,Card Transactions,Low,Yes,6.8,Vendor Delay,LATAM,API,Risk Scoring Engine,0,2992.57
10997,2024-02-28,Card Transactions,Low,Yes,11.8,User Error,North America,API,Payments Gateway,0,2584.76
5737,2024-02-28,Fraud Alert,High,No,14.0,User Error,APAC,API,Authentication Server,0,2976.28
11375,2024-02-28,Payments,Low,No,10.0,Vendor Delay,APAC,Branch,Customer Onboarding,0,47580.07
8068,2024-02-28,Settlement Delay,Low,No,6.4,Policy Exception,North America,Mobile,Core Banking,0,1279.67
8330,2024-02-28,Fraud Alert,Low,No,16.1,System Error,EMEA,Mobile,Data Warehouse,1,23101.05
2070,2024-02-28,Funds Transfer,Medium,No,3.3,Vendor Delay,LATAM,Branch,Authentication Server,0,2908.33
4183,2024-02-28,API Failure,Low,No,5.8,Network Issue,EMEA,Web,Payments Gateway,0,1752.34
1338,2024-02-28,Funds Transfer,Low,No,14.1,User Error,EMEA,Branch,Customer Onboarding,0,2134.96
8404,2024-02-28,Payments,Medium,No,1.7,User Error,EMEA,Mobile,Core Banking,0,2011.1
116,2024-02-28,Card Transactions,Low,Yes,8.4,Network Issue,EMEA,Branch,Authentication Server,0,2226.99
11675,2024-02-28,Login/Authentication,Low,No,13.7,System Error,LATAM,Mobile,Risk Scoring Engine,0,41785.06
10836,2024-02-28,Funds Transfer,Low,No,16.5,Configuration Issue,LATAM,Web,Risk Scoring Engine,1,1120.68
11352,2024-02-28,Funds Transfer,Low,Yes,6.0,User Error,North America,Mobile,Data Warehouse,0,15.43
7939,2024-02-28,Fraud Alert,Low,No,17.2,User Error,LATAM,Mobile,Data Warehouse,1,46875.11
1108,2024-02-28,Fraud Alert,Medium,Yes,9.3,Network Issue,LATAM,Mobile,Data Warehouse,0,738.69
8471,2024-02-28,Login/Authentication,Low,No,15.5,System Error,EMEA,Branch,Data Warehouse,1,210.44
7261,2024-02-29,Fraud Alert,Low,Yes,17.4,Configuration Issue,LATAM,API,Authentication Server,0,330.97
33,2024-02-29,Login/Authentication,Medium,No,10.4,Policy Exception,EMEA,Mobile,Authentication Server,0,2228.0
7912,2024-02-29,Funds Transfer,Low,No,4.3,Configuration Issue,LATAM,Mobile,Data Warehouse,1,924.78
11614,2024-02-29,API Failure,Low,No,11.4,Network Issue,APAC,API,Data Warehouse,0,283.31
9900,2024-02-29,Login/Authentication,Critical,No,2.1,User Error,EMEA,Branch,Core Banking,1,1972.09
11507,2024-02-29,Settlement Delay,Medium,No,4.6,Configuration Issue,North America,Mobile,Payments Gateway,0,2452.6
11217,2024-02-29,API Failure,Low,No,12.2,System Error,LATAM,Web,Core Banking,0,2803.12
7204,2024-02-29,Settlement Delay,Low,No,7.5,Network Issue,North America,API,Core Banking,0,1018.56
3709,2024-02-29,Funds Transfer,Low,No,11.4,User Error,EMEA,API,Authentication Server,0,2626.01
6163,2024-02-29,Funds Transfer,Low,Yes,12.7,System Error,LATAM,Branch,Core Banking,0,37203.86
8287,2024-02-29,Funds Transfer,Medium,No,11.1,User Error,North America,Web,Data Warehouse,0,334.92
986,2024-02-29,Funds Transfer,Low,No,5.6,Configuration Issue,North America,Branch,Payments Gateway,0,2522.8
4256,2024-02-29,API Failure,Medium,Yes,14.6,Configuration Issue,LATAM,Web,Authentication Server,1,1282.41
1677,2024-02-29,API Failure,High,No,6.1,Network Issue,LATAM,Web,Customer Onboarding,0,2770.37
10453,2024-02-29,Login/Authentication,Low,No,10.2,Configuration Issue,EMEA,Mobile,Payments Gateway,1,1618.07
10681,2024-02-29,Account Update,Low,Yes,4.9,User Error,LATAM,API,Risk Scoring Engine,0,2062.62
10785,2024-02-29,Login/Authentication,Low,No,14.5,Network Issue,EMEA,API,Risk Scoring Engine,0,2865.93
830,2024-02-29,Account Update,Low,Yes,0.7,Policy Exception,EMEA,Web,Authentication Server,1,1818.81
9947,2024-03-01,Login/Authentication,High,No,2.6,Vendor Delay,LATAM,Mobile,Data Warehouse,0,1898.43
11157,2024-03-01,Card Transactions,Medium,No,6.2,User Error,North America,API,Customer Onboarding,0,1038.73
10293,2024-03-01,Login/Authentication,Low,No,10.6,Vendor Delay,North America,Mobile,Risk Scoring Engine,0,791.74
7857,2024-03-01,Account Update,Medium,No,16.4,System Error,North America,Branch,Core Banking,0,1111.21
8140,2024-03-01,Settlement Delay,Low,No,6.8,System Error,North America,Mobile,Data Warehouse,0,2582.9
4148,2024-03-01,Account Update,High,No,13.1,Configuration Issue,North America,Branch,Authentication Server,0,2172.52
3833,2024-03-01,API Failure,High,No,3.3,Policy Exception,EMEA,Web,Core Banking,1,2821.88
2786,2024-03-01,Funds Transfer,Medium,No,11.8,Configuration Issue,LATAM,API,Payments Gateway,0,1694.13
2410,2024-03-01,Card Transactions,Low,No,17.1,Configuration Issue,APAC,Web,Customer Onboarding,0,2060.16
8483,2024-03-01,Funds Transfer,Medium,No,13.4,System Error,EMEA,Mobile,Data Warehouse,0,2232.36
6971,2024-03-01,Payments,High,No,17.0,Configuration Issue,LATAM,API,Authentication Server,0,1618.37
10707,2024-03-01,Account Update,Low,No,3.5,Configuration Issue,APAC,API,Risk Scoring Engine,0,2619.66
4498,2024-03-01,Login/Authentication,Low,Yes,16.6,Network Issue,APAC,Mobile,Payments Gateway,0,2326.17
3252,2024-03-01,Login/Authentication,Low,No,10.3,Network Issue,North America,Branch,Core Banking,0,7427.25
1076,2024-03-01,Fraud Alert,Medium,No,15.4,Vendor Delay,EMEA,Web,Core Banking,1,2711.1
11297,2024-03-01,API Failure,Low,No,9.4,Configuration Issue,North America,API,Customer Onboarding,0,1000.98
10057,2024-03-01,API Failure,Low,No,18.4,Configuration Issue,North America,Branch,Customer Onboarding,0,2350.1
10732,2024-03-01,Card Transactions,Medium,No,9.1,Vendor Delay,EMEA,Branch,Payments Gateway,0,1018.73
8872,2024-03-01,Payments,High,No,10.8,System Error,EMEA,Mobile,Payments Gateway,1,59.25
10358,2024-03-01,Settlement Delay,Low,No,11.1,Vendor Delay,LATAM,Branch,Core Banking,0,2684.03
2945,2024-03-01,API Failure,Low,No,12.4,Network Issue,LATAM,Mobile,Core Banking,0,1740.96
4051,2024-03-01,Login/Authentication,Low,No,14.2,Configuration Issue,North America,API,Risk Scoring Engine,0,28924.31
9779,2024-03-01,Payments,Medium,Yes,1.6,Vendor Delay,North America,API,Authentication Server,0,630.41
7020,2024-03-02,Card Transactions,Medium,Yes,7.0,Vendor Delay,EMEA,API,Risk Scoring Engine,0,1738.66
9061,2024-03-02,Card Transactions,Medium,No,4.9,Configuration Issue,LATAM,Mobile,Core Banking,0,44253.04
3766,2024-03-02,Account Update,Low,No,11.7,Vendor Delay,EMEA,Mobile,Payments Gateway,0,2845.93
11741,2024-03-02,API Failure,High,No,12.6,Network Issue,APAC,Branch,Payments Gateway,0,377.02
5284,2024-03-02,Funds Transfer,Medium,No,7.0,Policy Exception,EMEA,Branch,Authentication Server,0,453.54
9383,2024-03-02,Payments,Low,No,10.6,User Error,EMEA,API,Customer Onboarding,0,37238.56
6995,2024-03-02,Account Update,High,No,11.8,Network Issue,APAC,API,Customer Onboarding,1,2140.6
4086,2024-03-02,Account Update,Low,Yes,12.9,Configuration Issue,North America,API,Core Banking,0,1433.26
10919,2024-03-02,Funds Transfer,Low,Yes,14.2,System Error,EMEA,Web,Risk Scoring Engine,0,2343.7
8657,2024-03-02,Card Transactions,Low,No,9.3,Network Issue,EMEA,API,Authentication Server,0,28534.42
8528,2024-03-02,Payments,Low,No,5.4,Configuration Issue,EMEA,Mobile,Data Warehouse,0,1401.2
1761,2024-03-02,Account Update,Low,No,10.7,System Error,North America,API,Risk Scoring Engine,0,2632.85
1370,2024-03-02,Settlement Delay,Medium,Yes,17.7,Vendor Delay,EMEA,Mobile,Data Warehouse,0,335.1
5936,2024-03-02,API Failure,Low,No,7.0,User Error,LATAM,Web,Customer Onboarding,0,35040.55
4323,2024-03-02,Funds Transfer,High,No,13.6,System Error,APAC,Branch,Payments Gateway,0,592.13
4255,2024-03-02,Card Transactions,High,No,14.2,System Error,APAC,API,Customer Onboarding,0,1657.33
9863,2024-03-02,Payments,Medium,No,4.9,Configuration Issue,LATAM,API,Core Banking,0,1578.25
11487,2024-03-02,Settlement Delay,Low,Yes,4.9,Network Issue,EMEA,Mobile,Authentication Server,0,2201.43
7006,2024-03-02,Funds Transfer,High,No,12.4,Policy Exception,EMEA,Mobile,Data Warehouse,0,1142.29
10055,2024-03-02,Funds Transfer,Low,No,4.6,Configuration Issue,EMEA,Web,Payments Gateway,0,152.78
275,2024-03-02,Account Update,Low,No,7.2,System Error,APAC,Branch,Authentication Server,0,34797.97
2465,2024-03-02,Card Transactions,Low,No,11.6,Network Issue,EMEA,Branch,Risk Scoring Engine,0,1607.1
6663,2024-03-02,Funds Transfer,Low,No,11.5,Policy Exception,North America,API,Risk Scoring Engine,0,2116.29
11227,2024-03-02,Account Update,High,No,11.7,Policy Exception,LATAM,Branch,Core Banking,1,309.57
5023,2024-03-02,API Failure,High,No,14.5,User Error,North America,Mobile,Data Warehouse,0,1773.84
5093,2024-03-02,Account Update,Low,No,10.7,Configuration Issue,LATAM,Mobile,Risk Scoring Engine,0,2359.23
10336,2024-03-03,Settlement Delay,Low,No,16.1,User Error,APAC,Web,Authentication Server,0,1921.96
5261,2024-03-03,Card Transactions,Low,Yes,14.7,Network Issue,EMEA,Web,Risk Scoring Engine,0,485.76
11041,2024-03-03,Card Transactions,Low,No,12.3,System Error,LATAM,API,Core Banking,0,833.77
2819,2024-03-03,Card Transactions,Low,No,11.5,Configuration Issue,APAC,Web,Payments Gateway,1,492.45
3808,2024-03-03,Payments,Low,No,6.6,System Error,EMEA,Branch,Core Banking,0,2906.96
10835,2024-03-03,API Failure,Low,No,10.2,Configuration Issue,LATAM,Branch,Customer Onboarding,0,852.35
2788,2024-03-03,API Failure,High,No,7.8,User Error,North America,Mobile,Payments Gateway,0,2913.65
4163,2024-03-03,Account Update,Medium,No,16.4,System Error,North America,Mobile,Core Banking,0,20507.69
9130,2024-03-03,Payments,Medium,No,16.0,User Error,APAC,Mobile,Core Banking,0,35032.68
3215,2024-03-03,Payments,Low,No,11.8,Policy Exception,North America,Web,Risk Scoring Engine,0,940.52
8366,2024-03-03,API Failure,Low,No,12.6,Configuration Issue,EMEA,Branch,Customer Onboarding,0,210.55
7353,2024-03-03,Funds Transfer,Medium,No,7.5,Network Issue,North America,API,Customer Onboarding,0,1966.38
325,2024-03-03,Login/Authentication,Low,No,8.8,Policy Exception,APAC,Web,Customer Onboarding,1,2362.02
